30/05/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.8,6.7,1.3,6.2,6,6,6,6,NA,NA,NA,NA,30/05/2023 09:08,0
30/05/2023 21:00,DCNN,4206,12,1,NCM,556,1011,15.2,11.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,30/05/2023 21:04,0
31/05/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.2,9.1,8.6,9.5,6,6,6,6,NA,NA,NA,NA,31/05/2023 09:07,0
31/05/2023 21:00,DCNN,4206,12,1,NCM,556,1011,12.5,10.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,31/05/2023 21:04,0
01/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.2,9.1,8.9,9.8,6,6,6,6,NA,NA,NA,NA,01/06/2023 09:08,0
01/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,14.3,10.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,01/06/2023 21:05,0
02/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,12.6,8.8,8.6,9.7,6,6,6,6,NA,NA,NA,NA,02/06/2023 09:08,0
02/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18,10.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,02/06/2023 21:04,0
03/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,13.2,7.2,4.4,7.4,6,6,6,6,NA,NA,NA,NA,03/06/2023 09:09,0
03/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.5,11.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,03/06/2023 21:05,0
04/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,12.7,6.6,1.8,5.3,6,6,6,6,NA,NA,NA,NA,04/06/2023 09:07,0
04/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.5,11.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,04/06/2023 21:05,0
05/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.7,10.1,9.9,11.3,6,6,6,6,NA,NA,NA,NA,05/06/2023 09:07,0
05/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.3,10.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,05/06/2023 21:05,0
06/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,10.8,9.3,9.3,10.6,6,6,6,6,NA,NA,NA,NA,06/06/2023 09:07,0
06/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13,10.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,06/06/2023 21:05,0
07/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.2,8.8,8.5,9.5,6,6,6,6,NA,NA,NA,NA,07/06/2023 09:08,0
07/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.5,11.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,07/06/2023 21:05,0
08/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,11.3,9.2,9.1,10,6,6,6,6,NA,NA,NA,NA,08/06/2023 09:09,0
08/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18,10.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,08/06/2023 21:05,0
09/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14,9.9,8.9,10,6,6,6,6,NA,NA,NA,NA,09/06/2023 09:08,0
09/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.7,12.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,09/06/2023 21:05,0
10/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.6,9.9,8.3,10.1,6,6,6,6,NA,NA,NA,NA,10/06/2023 09:08,0
10/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,29,17.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,10/06/2023 21:05,0
11/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,20.6,13.6,12.7,14,6,6,6,6,NA,NA,NA,NA,11/06/2023 09:08,0
11/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,29.1,20.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,11/06/2023 21:05,0
12/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,22.9,15.8,11.8,13.9,6,6,6,6,NA,NA,NA,NA,12/06/2023 09:08,0
12/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,28.9,18.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,12/06/2023 21:05,0
13/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,21.7,12.9,8.6,10.6,6,6,6,6,NA,NA,NA,NA,13/06/2023 09:08,0
13/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,27.2,17.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,13/06/2023 21:05,0
14/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.4,10.5,5.7,8.5,6,6,6,6,NA,NA,NA,NA,14/06/2023 09:08,0
14/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24.9,16.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,14/06/2023 21:05,0
15/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19,11.1,6.8,9.9,6,6,6,6,NA,NA,NA,NA,15/06/2023 09:07,0
15/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,26.1,18.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,15/06/2023 21:05,0
16/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,21.2,10.7,5.8,9.5,6,6,6,6,NA,NA,NA,NA,16/06/2023 09:07,0
16/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,25.9,18.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,16/06/2023 21:05,0
17/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.9,11.5,5.6,9.4,6,6,6,6,NA,NA,NA,NA,17/06/2023 09:07,0
17/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.1,17.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,17/06/2023 21:05,0
18/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.8,12.7,11.9,13.3,6,6,6,6,NA,NA,NA,NA,18/06/2023 09:07,0
18/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.6,15.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,18/06/2023 21:05,0
19/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.6,14.1,13.3,13.6,6,6,6,6,NA,NA,NA,NA,19/06/2023 09:08,0
19/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24.5,17.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,19/06/2023 21:05,0
20/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.3,13,8.6,11.6,6,6,6,6,NA,NA,NA,NA,20/06/2023 09:07,0
20/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.4,15,NA,NA,6,6,NA,NA,NA,NA,NA,NA,20/06/2023 21:05,0
21/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19,13.3,10.2,11.3,6,6,6,6,NA,NA,NA,NA,21/06/2023 09:08,0
21/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24.4,18.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,21/06/2023 21:05,0
22/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,21,15.4,11.4,14.2,6,6,6,6,NA,NA,NA,NA,22/06/2023 09:08,0
22/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24.4,17.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,22/06/2023 21:05,0
23/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.7,13.7,9.8,12.4,6,6,6,6,NA,NA,NA,NA,23/06/2023 09:07,0
23/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.7,17.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,23/06/2023 21:04,0
24/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,20.8,16.6,14.8,15.8,6,6,6,6,NA,NA,NA,NA,24/06/2023 09:07,0
24/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,26.7,20.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,24/06/2023 21:04,0
25/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,24.5,17.4,12.8,14.9,6,6,6,6,NA,NA,NA,NA,25/06/2023 09:08,0
25/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,29.2,17.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,25/06/2023 21:05,0
26/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.2,11.8,10.2,10.7,6,6,6,6,NA,NA,NA,NA,26/06/2023 09:07,0
26/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.5,16.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,26/06/2023 21:05,0
27/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.1,12.5,9.2,11.2,6,6,6,6,NA,NA,NA,NA,27/06/2023 09:08,0
27/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.3,14.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,27/06/2023 21:05,0
28/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.6,16.9,15.6,16,6,6,6,6,NA,NA,NA,NA,28/06/2023 09:08,0
28/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.6,15.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,28/06/2023 21:04,0
29/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.1,13,11.3,12.4,6,6,6,6,NA,NA,NA,NA,29/06/2023 09:07,0
29/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.4,14.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,29/06/2023 21:06,0
30/06/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.7,10.1,5.1,8.9,6,6,6,6,NA,NA,NA,NA,30/06/2023 09:07,0
30/06/2023 21:00,DCNN,4206,12,1,NCM,556,1011,17.5,14.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,30/06/2023 21:05,0
01/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.6,14.4,14,14.4,6,6,6,6,NA,NA,NA,NA,01/07/2023 09:07,0
01/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.5,14.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,01/07/2023 21:05,0
02/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16,11,9.3,9.9,6,6,6,6,NA,NA,NA,NA,02/07/2023 09:07,0
02/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.4,13.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,02/07/2023 21:05,0
03/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.8,9.8,7.1,8,6,6,6,6,NA,NA,NA,NA,03/07/2023 09:08,0
03/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.6,11.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,03/07/2023 21:05,0
04/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.8,9.6,6.3,7.3,6,6,6,6,NA,NA,NA,NA,04/07/2023 09:08,0
04/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.2,13.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,04/07/2023 21:05,0
05/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.8,10.6,8.2,9.4,6,6,6,6,NA,NA,NA,NA,05/07/2023 09:08,0
05/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.1,14.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,05/07/2023 21:05,0
06/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.9,11.2,8.9,9.7,6,6,6,6,NA,NA,NA,NA,06/07/2023 09:08,0
06/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.1,15.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,06/07/2023 21:05,0
07/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.7,12.8,10.9,11.1,6,6,6,6,NA,NA,NA,NA,07/07/2023 09:08,0
07/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,27.3,19.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,07/07/2023 21:05,0
08/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,23.3,16.3,14.2,14.7,6,6,6,6,NA,NA,NA,NA,08/07/2023 09:11,0
08/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24.9,17.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,08/07/2023 21:05,0
09/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.3,15.4,14.5,14.6,6,6,6,6,NA,NA,NA,NA,09/07/2023 09:07,0
09/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.5,15.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,09/07/2023 21:05,0
10/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.8,12.1,9.3,10.6,6,6,6,6,NA,NA,NA,NA,10/07/2023 09:10,0
10/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.7,16.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,10/07/2023 21:05,0
11/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.6,14.2,13.9,14.5,6,6,6,6,NA,NA,NA,NA,11/07/2023 09:09,0
11/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.2,14.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,11/07/2023 21:05,0
12/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.4,11.1,7.4,8.4,6,6,6,6,NA,NA,NA,NA,12/07/2023 09:10,0
12/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.6,15.4,NA,NA,6,6,NA,NA,NA,NA,NA,NA,12/07/2023 21:05,0
13/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.4,11.6,9.4,9.7,6,6,6,6,NA,NA,NA,NA,13/07/2023 09:07,0
13/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,22,16.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,13/07/2023 21:05,0
14/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.3,11.5,6.8,10.3,6,6,6,6,NA,NA,NA,NA,14/07/2023 09:09,0
14/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.6,14.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,14/07/2023 21:05,0
15/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.5,13.5,12.1,12,6,6,6,6,NA,NA,NA,NA,15/07/2023 09:09,0
15/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.4,14.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,15/07/2023 21:05,0
16/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.9,13.1,12.7,13,6,6,6,6,NA,NA,NA,NA,16/07/2023 09:07,0
16/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.8,14.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,16/07/2023 21:05,0
17/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.8,11.4,9.6,9.7,6,6,6,6,NA,NA,NA,NA,17/07/2023 09:07,0
17/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.6,14.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,17/07/2023 21:05,0
18/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.3,11.2,6.7,9.6,6,6,6,6,NA,NA,NA,NA,18/07/2023 09:08,0
18/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.5,13.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,18/07/2023 21:04,0
19/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.6,13.7,12.8,14.3,6,6,6,6,NA,NA,NA,NA,19/07/2023 09:09,0
19/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.8,14.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,19/07/2023 21:04,0
20/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15,10.1,5.8,8.8,6,6,6,6,NA,NA,NA,NA,20/07/2023 09:08,0
20/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.8,13.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,20/07/2023 21:05,0
21/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.9,9.8,8,9,6,6,6,6,NA,NA,NA,NA,21/07/2023 09:09,0
21/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.4,13.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,21/07/2023 21:05,0
22/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.9,12.3,11.8,12.5,6,6,6,6,NA,NA,NA,NA,22/07/2023 09:07,0
22/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,16.4,13.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,22/07/2023 21:05,0
23/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.2,15.2,14.9,15.2,6,6,6,6,NA,NA,NA,NA,23/07/2023 09:07,0
23/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,22.4,13.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,23/07/2023 21:05,0
24/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,13.7,11.1,10.7,11.8,6,6,6,6,NA,NA,NA,NA,24/07/2023 09:07,0
24/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.4,12.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,24/07/2023 21:05,0
25/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.3,10,7.3,9.1,6,6,6,6,NA,NA,NA,NA,25/07/2023 09:07,0
25/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.6,13.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,25/07/2023 21:04,0
26/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.4,9.2,6.2,8.5,6,6,6,6,NA,NA,NA,NA,26/07/2023 09:07,0
26/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.7,13.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,26/07/2023 21:05,0
27/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19,14.2,13.4,14.9,6,6,6,6,NA,NA,NA,NA,27/07/2023 09:07,0
27/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,22.5,16.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,27/07/2023 21:05,0
28/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17,14.1,9.9,12.8,6,6,6,6,NA,NA,NA,NA,28/07/2023 09:08,0
28/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,22.4,16.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,28/07/2023 21:06,0
29/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.4,13.7,12.4,13.3,6,6,6,6,NA,NA,NA,NA,29/07/2023 09:07,0
29/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.7,16.7,NA,NA,6,6,NA,NA,NA,NA,NA,NA,29/07/2023 21:05,0
30/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17,12.9,11.2,11.7,6,6,6,6,NA,NA,NA,NA,30/07/2023 09:08,0
30/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.4,14.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,30/07/2023 21:05,0
31/07/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.7,15.2,14.7,15.7,6,6,6,6,NA,NA,NA,NA,31/07/2023 09:07,0
31/07/2023 21:00,DCNN,4206,12,1,NCM,556,1011,17.8,15.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,31/07/2023 21:05,0
01/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,15.2,13.2,12,12.2,6,6,6,6,NA,NA,NA,NA,01/08/2023 09:08,0
01/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.2,14,NA,NA,6,6,NA,NA,NA,NA,NA,NA,01/08/2023 21:05,0
02/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.4,13.1,8.4,13.4,6,6,6,6,NA,NA,NA,NA,02/08/2023 09:08,0
02/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.8,14.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,02/08/2023 21:05,0
03/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.5,11.7,9.6,10.2,6,6,6,6,NA,NA,NA,NA,03/08/2023 09:08,0
03/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.9,15.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,03/08/2023 21:04,0
04/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.5,14.3,13.2,13.8,6,6,6,6,NA,NA,NA,NA,04/08/2023 09:08,0
04/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19,14.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,04/08/2023 21:05,0
05/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.1,10.8,10.2,12.1,6,6,6,6,NA,NA,NA,NA,05/08/2023 09:10,0
05/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,13.4,10.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,05/08/2023 21:05,0
06/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,14.4,8.9,6.2,6.9,6,6,6,6,NA,NA,NA,NA,06/08/2023 09:08,0
06/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19.6,13.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,06/08/2023 21:06,0
07/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16,9.8,4.9,7.7,6,6,6,6,NA,NA,NA,NA,07/08/2023 09:08,0
07/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,19,12.5,NA,NA,6,6,NA,NA,NA,NA,NA,NA,07/08/2023 21:06,0
08/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.3,9.6,6.6,8.7,6,6,6,6,NA,NA,NA,NA,08/08/2023 09:09,0
08/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,18.9,14.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,08/08/2023 21:05,0
09/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.4,9.6,4.3,7.3,6,6,6,6,NA,NA,NA,NA,09/08/2023 09:09,0
09/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,22.5,16.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,09/08/2023 21:05,0
10/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,22.4,14.5,10.9,13.5,6,6,6,6,NA,NA,NA,NA,10/08/2023 09:08,0
10/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,27.3,22.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,10/08/2023 21:05,0
11/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,22.3,17.6,16.6,17.3,6,6,6,6,NA,NA,NA,NA,11/08/2023 09:07,0
11/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24.3,18.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,11/08/2023 21:05,0
12/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.6,13.4,8.8,12.1,6,6,6,6,NA,NA,NA,NA,12/08/2023 09:07,0
12/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.5,17.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,12/08/2023 21:05,0
13/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.2,13.9,12.2,12.5,6,6,6,6,NA,NA,NA,NA,13/08/2023 09:07,0
13/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.5,15.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,13/08/2023 21:05,0
14/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.2,14,11.4,14.5,6,6,6,6,NA,NA,NA,NA,14/08/2023 09:07,0
14/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.7,15,NA,NA,6,6,NA,NA,NA,NA,NA,NA,14/08/2023 21:05,0
15/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.1,11.6,9.1,9.9,6,6,6,6,NA,NA,NA,NA,15/08/2023 09:07,0
15/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.9,15.9,NA,NA,6,6,NA,NA,NA,NA,NA,NA,15/08/2023 21:05,0
16/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.4,11.2,5.6,9.2,6,6,6,6,NA,NA,NA,NA,16/08/2023 09:07,0
16/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,24,16.8,NA,NA,6,6,NA,NA,NA,NA,NA,NA,16/08/2023 21:05,0
17/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,17.7,15,13.8,15.1,6,6,6,6,NA,NA,NA,NA,17/08/2023 09:07,0
17/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.7,14.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,17/08/2023 21:05,0
18/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16.1,13.7,12,13.8,6,6,6,6,NA,NA,NA,NA,18/08/2023 09:08,0
18/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,20.5,16.1,NA,NA,6,6,NA,NA,NA,NA,NA,NA,18/08/2023 21:05,0
19/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.6,15.9,14.2,14.5,6,6,6,6,NA,NA,NA,NA,19/08/2023 09:07,0
19/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.4,17.3,NA,NA,6,6,NA,NA,NA,NA,NA,NA,19/08/2023 21:05,0
20/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.7,12.3,7.2,9.9,6,6,6,6,NA,NA,NA,NA,20/08/2023 09:08,0
20/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23,17.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,20/08/2023 21:04,0
21/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,18.5,12.7,6.7,10.7,6,6,6,6,NA,NA,NA,NA,21/08/2023 09:08,0
21/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.2,16.6,NA,NA,6,6,NA,NA,NA,NA,NA,NA,21/08/2023 21:05,0
22/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.1,15.1,13.7,14.2,6,6,6,6,NA,NA,NA,NA,22/08/2023 09:08,0
22/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,21.9,16,NA,NA,6,6,NA,NA,NA,NA,NA,NA,22/08/2023 21:04,0
23/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,16,13.2,8.1,12.2,6,6,6,6,NA,NA,NA,NA,23/08/2023 09:06,0
23/08/2023 21:00,DCNN,4206,12,1,NCM,556,1011,23.5,15.2,NA,NA,6,6,NA,NA,NA,NA,NA,NA,23/08/2023 21:05,0
24/08/2023 09:00,DCNN,4206,12,1,NCM,556,1011,19.2,15.7,11.8,15,6,6,6,6,NA,NA,NA,NA,24/08/2023 09:08,0
